Agglomeration_ID,agglosName,x,y,Pop2015,ISO3,Region,Between,degree
1297744,road,9.9603722,5.0264661,0,CMR,Central,755399.7315,3
1297745,road,11.2721965,2.3859643,0,CMR,Central,14459.13022,3
1297767,road,28.2494102,-15.8503441,0,ZMB,East,230590.551,3
1297776,road,37.5220691,-3.4045369,0,TZA,East,754467.4732,3
1297786,road,38.9857162,-6.527422,0,TZA,East,2552051.16,3
1297809,road,15.523191,-4.3269683,0,COD,Central,36985.9631,3
1297835,road,30.9601489,-17.9853961,0,ZWE,East,128206.7338,3
1297878,road,-17.2798629,14.7190108,0,SEN,West,1002316.677,3
1297895,road,35.7485176,-4.2154968,0,TZA,East,104828.956,3
1297940,road,28.6115231,-27.0235684,0,ZAF,South,12009.87166,5
1297957,road,31.8158379,-27.3717679,0,ZAF,South,129523.69,3
1297964,road,34.4752868,-1.2444585,0,KEN,East,346383.9113,3
1297997,road,13.0648202,26.5263951,0,LBY,North,0,4
1297998,road,13.355498,26.5270602,0,LBY,North,0,4
1298000,road,13.5795897,26.6085877,0,LBY,North,0,4
1298008,road,15.4908263,28.1664146,0,LBY,North,1962.844696,3
1298009,road,15.2535847,31.4563518,0,LBY,North,101365.5813,4
1298011,road,14.6147105,32.4318257,0,LBY,North,448395.3115,5
1298012,road,14.6607238,32.4315482,0,LBY,North,448395.3115,3
1298024,road,14.6552222,31.6638176,0,LBY,North,0,1
1298026,road,14.3848203,31.5787424,0,LBY,North,0,1
1298063,road,34.4523804,-5.6978305,0,TZA,East,124097.1027,3
1298067,road,33.5185349,-6.9451831,0,TZA,East,76540.64073,3
1298079,road,33.4529721,-8.9102645,0,TZA,East,216965.0804,3
1298151,road,34.8680807,-14.9235479,0,MWI,East,254743.2873,3
1298154,road,30.2212012,30.512532,0,EGY,North,0,3
1298156,road,35.1890396,-15.0453662,0,MWI,East,208054.293,3
1298165,road,35.2298471,-17.1252639,0,MWI,East,0,1
1298191,road,26.9967855,-28.4992487,0,ZAF,South,583874.9822,3
1298249,road,32.1045747,-28.5770693,0,ZAF,South,382048.1238,3
1298376,road,12.688412,32.3673189,0,LBY,North,0,3
1298377,road,13.0220824,32.5555989,0,LBY,North,98960.34081,3
1298493,road,12.6345409,32.758392,0,LBY,North,83801.62756,3
1298501,road,12.9140282,32.7747181,0,LBY,North,0,3
1298517,road,20.0172374,31.8458105,0,LBY,North,37576.95218,3
1298518,road,20.0245947,31.7246082,0,LBY,North,37576.95218,3
1298528,road,23.8108291,32.0805144,0,LBY,North,22416.89783,3
1298551,road,31.0955236,27.4925274,0,EGY,North,0,1
1298554,road,30.819633,-20.0590555,0,ZWE,East,87240.66707,3
1298599,road,30.5067493,-1.9019966,0,RWA,East,307033.3967,3
1298635,road,32.5922821,-18.9031044,0,ZWE,East,0,3
1298637,road,30.0221064,-1.9487679,0,RWA,East,0,1
1298797,road,7.349658,5.0900941,0,NGA,West,4551916.897,4
1298800,road,7.9680249,5.142021,0,NGA,West,1817906.683,3
1298802,road,8.3464717,5.1552651,0,NGA,West,1950773.557,3
1298895,road,38.9075188,9.0817733,0,ETH,East,704172.4909,3
1298985,road,21.5341328,-22.0631402,0,BWA,South,1407.857985,3
1299090,road,29.1517361,28.4197986,0,EGY,North,218.6014552,4
1299093,road,28.8140769,28.3262521,0,EGY,North,218.6014552,4
1299094,road,28.0914995,27.2589604,0,EGY,North,0,3
1299131,road,10.3182965,36.9097092,0,TUN,North,0,1
1299161,road,39.446355,15.612327,0,ERI,East,0,3
1299227,road,39.5715469,-4.2597915,0,KEN,East,587874.5713,4
1299332,road,10.785273,35.7547546,0,TUN,North,2585077.175,4
1299431,road,31.1323391,26.952174,0,EGY,North,0,3
1299432,road,31.0090467,27.1074111,0,EGY,North,5155158.999,8
1299461,road,30.7635227,-17.8741239,0,ZWE,East,453382.007,3
1299471,road,20.2469523,32.0918959,0,LBY,North,83958.33251,4
1299478,road,20.0480607,32.0145144,0,LBY,North,0,3
1299492,road,-16.6534143,13.2806897,0,GMB,West,826092.188,3
1299494,road,-16.5917768,13.2807738,0,GMB,West,15709.89791,3
1299498,road,31.0257266,-0.469734,0,UGA,East,152440.0971,3
1299528,road,35.196142,0.6064416,0,KEN,East,3731771.6,3
1299543,road,29.8172186,-19.4536545,0,ZWE,East,1334521.214,4
1299587,road,21.9761036,-28.887157,0,ZAF,South,4670.527064,3
1299627,road,33.508223,26.6766471,0,EGY,North,244729.3549,3
1299628,road,33.5985987,26.6917584,0,EGY,North,325870.1372,5
1299629,road,34.2401946,26.169928,0,EGY,North,204215.7602,4
1299637,road,32.3388007,30.8288412,0,EGY,North,42996.28931,3
1299775,road,-5.3212325,35.8893365,0,MAR,North,0,1
1299811,road,29.864583,-19.4465463,0,ZWE,East,101268.4851,3
1299829,road,29.9607626,-19.6216043,0,ZWE,East,49994.22837,3
1299841,road,5.664117,6.0527392,0,NGA,West,2576592.97,3
1299842,road,5.6376426,6.21277,0,NGA,West,2576592.97,5
1299850,road,32.3680598,-19.951285,0,ZWE,East,82707.68978,3
1299907,road,30.9765497,-17.4991238,0,ZWE,East,122732.052,3
1299910,road,30.9251793,-17.3636013,0,ZWE,East,0,3
1299934,road,30.9743918,-17.5752554,0,ZWE,East,122732.052,3
1299959,road,19.9982742,-22.2811495,0,BWA,South,583.2467329,3
1300067,road,28.4833322,-13.0662294,0,ZMB,East,326394.2173,3
1300073,road,34.0879806,26.4465227,0,EGY,North,204215.7602,4
1300128,road,28.4372719,-13.0178457,0,ZMB,East,1301044.924,4
1300240,road,3.2695147,36.7348087,0,DZA,North,0,3
1300261,road,6.5769334,7.8264156,0,NGA,West,2320699.947,3
1300286,road,29.5844577,30.9245447,0,EGY,North,1342952.559,3
1300309,road,23.066683,-31.5090273,0,ZAF,South,0,3
1300337,road,31.8534176,28.2598289,0,EGY,North,0,3
1300361,road,34.3903197,-13.7594541,0,MWI,East,287666.3885,3
1300376,road,34.6004198,-14.4327489,0,MWI,East,189467.9524,3
1300501,road,32.8536204,23.9818497,0,EGY,North,1644.233664,3
1300503,road,34.9023439,29.4908339,0,EGY,North,0,1
1300519,road,10.6671131,34.6551743,0,TUN,North,0,3
1300524,road,10.7356489,34.8766643,0,TUN,North,0,1
1300597,road,27.8638857,31.0933992,0,EGY,North,200349.3658,4
1300598,road,29.4088765,30.8976931,0,EGY,North,200349.3658,3
1300608,road,32.2751041,30.7964694,0,EGY,North,749459.1403,3
1300614,road,32.1869929,30.5711275,0,EGY,North,11287938.22,4
1300664,road,-6.9996824,12.7676168,0,MLI,West,204865.2988,3
1300674,road,-2.4480613,10.6889559,0,GHA,West,7981.191377,3
1300677,road,-2.4135389,9.2725415,0,GHA,West,20602.60354,3
1300721,road,37.710132,11.950334,0,ETH,East,273838.593,3
1300729,road,37.4682176,12.612529,0,ETH,East,42248.41587,3
1300759,road,1.2262987,6.1233038,0,TGO,West,133558.725,3
1300762,road,2.1078974,6.3614425,0,BEN,West,728652.2686,3
1300773,road,4.2299714,7.4038267,0,NGA,West,3749061.823,3
1300778,road,4.1313221,7.3578569,0,NGA,West,5332725.376,3
1300831,road,5.1468414,9.3219133,0,NGA,West,803805.1536,3
1300845,road,8.3743447,5.9594179,0,NGA,West,518326.2903,3
1300890,road,13.443823,-12.5439392,0,AGO,Central,2791902.051,3
1300908,road,32.0512171,-14.0502212,0,ZMB,East,39361.42451,3
1300918,road,33.5421739,-8.9006715,0,TZA,East,181550.4848,3
1300947,road,38.553798,-5.3238774,0,TZA,East,455762.6009,3
1300957,road,38.9721749,-8.0385568,0,TZA,East,62489.32753,3
1300987,road,38.6423318,-15.5101126,0,MOZ,East,70656.25732,3
1301017,road,33.725662,-19.0715832,0,MOZ,East,141057.8738,3
1301038,road,32.5972161,-18.9357722,0,ZWE,East,80915.41997,3
1301062,road,5.7462126,6.2907661,0,NGA,West,1091049.46,3
1301063,road,5.5943044,6.4611986,0,NGA,West,6629121.115,5
1301131,road,26.1811243,-20.2111065,0,BWA,South,2659.601589,3
1301133,road,29.9857332,-22.2132806,0,ZWE,East,111145.3266,3
1301159,road,-5.4123732,35.5608163,0,MAR,North,2292746.04,3
1301303,road,28.9866836,25.495752,0,EGY,North,0,4
1301306,road,30.5489541,25.4590516,0,EGY,North,72570.40935,3
1301420,road,5.7322172,6.3888914,0,NGA,West,3211076.085,6
1301426,road,5.6447779,6.45331,0,NGA,West,1728906.626,3
1301449,road,3.3014956,36.733412,0,DZA,North,0,3
1301520,road,31.8375766,-26.7482795,0,SWZ,South,1445.64903,3
1301606,road,28.5459036,25.8683711,0,EGY,North,0,3
1301621,road,34.1546172,31.2189629,0,EGY,North,169768.6864,3
1301688,road,-17.2667761,14.7118466,0,SEN,West,1002316.677,3
1301700,road,-15.5349409,13.4395013,0,GMB,West,14652.45635,4
1301707,road,42.8394136,11.4863515,0,DJI,East,17879.66864,3
1301732,road,-17.0388883,20.8269719,0,MRT,West,0,1
1301755,road,32.5399779,-25.9447566,0,MOZ,East,611778.5067,3
1301757,road,27.1189074,31.2428215,0,EGY,North,218.6014552,4
1301768,road,27.2999445,-25.7245096,0,ZAF,South,1084889.748,4
1301778,road,23.5154708,-30.5632831,0,ZAF,South,10898.75166,3
1301798,road,-2.9144735,35.2108932,0,MAR,North,1857.334669,3
1301936,road,13.4543332,32.8493967,0,LBY,North,66430.87553,4
1301937,road,13.5124674,32.8261686,0,LBY,North,349567.7295,6
1301943,road,13.8624743,32.6998876,0,LBY,North,320762.7133,3
1301944,road,13.987028,32.7101304,0,LBY,North,320762.7133,3
1302016,road,14.1921699,32.6321185,0,LBY,North,320762.7133,3
1302017,road,38.8754541,15.2350871,0,ERI,East,1084.404072,3
1302032,road,15.0377272,31.9834111,0,LBY,North,99799.67831,3
1302091,road,34.7608861,0.6117989,0,KEN,East,2223937.318,3
1302603,road,27.0531169,-15.0222743,0,ZMB,East,10588.9211,3
1302631,road,20.2270556,30.7860396,0,LBY,North,37576.95218,3
1302649,road,20.1581553,32.0111863,0,LBY,North,0,3
1302737,road,32.9919069,24.0191224,0,EGY,North,28882.29504,3
1302738,road,32.9303891,24.0463988,0,EGY,North,28882.29504,3
1302739,road,28.7525923,22.3134483,0,EGY,North,0,3
1302750,road,34.6010455,24.1683193,0,EGY,North,122997.4266,3
1302846,road,6.5719665,36.016563,0,DZA,North,1630534.348,3
1302866,road,4.9810256,36.7057437,0,DZA,North,869599.8334,3
1302883,road,12.939463,32.0721713,0,LBY,North,2699.098875,4
1302937,road,7.8158392,36.8128547,0,DZA,North,4056.737438,3
1302940,road,5.8656066,36.8108448,0,DZA,North,1813987.243,3
1302949,road,6.1920604,35.5799535,0,DZA,North,1358126.098,4
1303027,road,-7.7275836,4.369893,0,LBR,West,0,1
1303096,road,34.8133974,-5.748297,0,TZA,East,137254.7458,3
1303111,road,34.656424,-5.5653727,0,TZA,East,0,1
1303112,road,34.5046749,-5.6849608,0,TZA,East,124097.1027,3
1303191,road,-12.7576668,8.4906118,0,SLE,West,233387.3874,3
1303278,road,-13.6409936,10.0805594,0,GIN,West,59884.42238,3
1303279,road,-14.1050379,10.2209809,0,GIN,West,59884.42238,3
1303308,road,-13.0753838,11.8038777,0,GIN,West,19076.26354,3
1303312,road,-1.0807054,35.4165665,0,DZA,North,0,3
1303331,road,28.1205347,-12.7152145,0,ZMB,East,672506.1165,3
1303333,road,28.2583541,-12.8778371,0,ZMB,East,1128157.699,3
1303406,road,7.3702419,10.0793126,0,NGA,West,1977337.605,4
1303433,road,13.9575867,31.7397341,0,LBY,North,0,1
1303439,road,7.4767488,10.6559226,0,NGA,West,3701151.475,3
1303440,road,7.5043575,10.6881474,0,NGA,West,3854831.709,4
1303524,road,-5.7333478,35.7121925,0,MAR,North,2162195.337,3
1303539,road,-16.6290361,13.4679739,0,GMB,West,565110.6265,3
1303541,road,-16.5828578,13.460643,0,GMB,West,565110.6265,3
1303585,road,-0.1973943,11.0668878,0,GHA,West,23410.19502,4
1303605,road,11.4914327,9.1056661,0,NGA,West,486321.042,3
1303637,road,37.5673762,0.313888,0,KEN,East,569658.6119,3
1303660,road,6.6185098,36.287216,0,DZA,North,0,1
1303746,road,34.4522276,28.5198005,0,EGY,North,0,3
1303866,road,-0.1450726,5.9085996,0,GHA,West,2485005.057,3
1303877,road,1.3933782,35.3892307,0,DZA,North,97501.21551,3
1303945,road,7.454196,9.6112955,0,NGA,West,2013722.158,4
1303948,road,7.3814609,9.4838974,0,NGA,West,2101529.871,4
1304069,road,-3.921246,34.3486094,0,MAR,North,259604.2913,3
1304121,road,7.1684272,35.8637174,0,DZA,North,1201624.613,4
1304194,road,3.327481,36.7575646,0,DZA,North,0,3
1304305,road,30.5343419,-19.2982169,0,ZWE,East,153464.4427,3
1304353,road,30.9924134,29.7273929,0,EGY,North,9693150.269,5
1304379,road,34.8436081,-19.8306052,0,MOZ,East,0,1
1304531,road,31.8830527,-28.8668007,0,ZAF,South,449200.7701,3
1304551,road,32.175216,30.5410347,0,EGY,North,7613006.331,3
1304557,road,31.9992198,30.407134,0,EGY,North,9634176.362,6
1304575,road,30.4829782,31.0080928,0,EGY,North,4161057.451,3
1304612,road,32.941408,0.36913,0,UGA,East,2287132.325,3
1304786,road,-9.3600105,30.3302497,0,MAR,North,226015.7672,3
1304885,road,32.3081584,29.6523267,0,EGY,North,889827.6288,3
1304961,road,31.453046,-26.4881341,0,SWZ,South,3669.470114,3
1305049,road,31.5051131,26.9056952,0,EGY,North,4040770.533,3
1305081,road,30.7100943,-25.4493066,0,ZAF,South,400443.6334,3
1305122,road,16.6482606,31.0664517,0,LBY,North,13090.33333,3
1305133,road,32.468934,0.0559308,0,UGA,East,0,3
1305136,road,32.5753798,30.0859359,0,EGY,North,404636.8692,3
1305209,road,27.8729681,-26.3044181,0,ZAF,South,85761.01711,3
1305233,road,32.6147983,30.0846779,0,EGY,North,404636.8692,5
1305251,road,27.9722723,-32.649685,0,ZAF,South,0,1
1305263,road,31.9592358,30.5620427,0,EGY,North,1507445.874,3
1305397,road,24.9740482,-31.3299949,0,ZAF,South,126109.5274,3
1305411,road,22.5269272,-32.3763131,0,ZAF,South,143102.4418,3
1305438,road,28.3726042,-28.2722287,0,ZAF,South,223712.648,3
1305663,road,19.6192029,30.3870664,0,LBY,North,108124.4611,4
1305815,road,9.5865649,4.1188464,0,CMR,Central,2356831.323,3
1305866,road,-8.6049564,33.1528605,0,MAR,North,0,1
1306094,road,39.6178462,-10.1125371,0,TZA,East,69521.50911,3
1306108,road,38.383988,-10.93366,0,TZA,East,0,1
1306109,road,39.9696243,-14.9011036,0,MOZ,East,71867.3604,3
1306153,road,35.3711414,-23.254597,0,MOZ,East,54791.37285,3
1306261,road,-1.2020869,5.1584706,0,GHA,West,973855.2059,3
1306283,road,28.2278861,-25.8053828,0,ZAF,South,0,1
1306328,road,23.4924656,-33.0796803,0,ZAF,South,0,1
1306485,road,-1.0470332,35.4626274,0,DZA,North,0,3
1306511,road,31.588739,-29.0986487,0,ZAF,South,360455.4146,3
1306512,road,31.522129,-29.1689026,0,ZAF,South,360455.4146,3
1306515,road,31.6146854,-29.0775318,0,ZAF,South,360455.4146,3
1306519,road,31.6768617,-29.014427,0,ZAF,South,354932.8905,3
1306523,road,31.7564669,-28.9328151,0,ZAF,South,354932.8905,3
1306545,road,31.9341762,-28.7574509,0,ZAF,South,340178.1701,3
1306572,road,32.1636552,-28.4168626,0,ZAF,South,382048.1238,3
1306606,road,28.148246,-25.7040085,0,ZAF,South,9893139.84,3
1306670,road,27.7986851,-26.8020979,0,ZAF,South,0,3
1306691,road,24.0065386,-30.6730655,0,ZAF,South,0,3
1306708,road,31.94932,-26.7937727,0,SWZ,South,1445.64903,3
1306764,road,-5.5292237,6.9143357,0,CIV,West,399975.1069,3
1306773,road,-1.3623997,34.9415739,0,DZA,North,0,1
1306846,road,31.1359835,-25.485784,0,ZAF,South,361308.6971,3
1306910,road,20.2160805,30.8686975,0,LBY,North,37576.95218,3
1306927,road,25.2484207,-17.8016045,0,BWA,South,96.1938736,4
1306972,road,25.6384158,-25.252433,0,BWA,South,6356.227812,4
1307184,road,25.6067571,-21.4677366,0,BWA,South,0,3
1307185,road,11.514974,3.4665164,0,CMR,Central,278649.939,3
1307189,road,27.9423043,-25.6500203,0,ZAF,South,3889915.062,3
1307246,road,14.8167658,12.176496,0,CMR,Central,97438.4664,3
1307249,road,30.5298469,30.3566886,0,EGY,North,0,4
1307267,road,10.4134572,-0.2524958,0,GAB,Central,28192.26414,3
1307328,road,9.6254139,0.3877383,0,GAB,Central,26548.43238,3
1307399,road,13.1653891,-9.3248513,0,AGO,Central,156550.9588,3
1307437,road,27.8446941,-26.2962826,0,ZAF,South,1769375.17,3
1307595,road,26.4693448,-28.9009883,0,ZAF,South,537826.6322,3
1307641,road,8.6785606,6.3700376,0,NGA,West,1481766.161,3
1307677,road,7.747592,7.1512486,0,NGA,West,2058289.767,3
1307682,road,7.7144467,8.9118916,0,NGA,West,1407326.675,3
1307706,road,1.0658529,9.9490885,0,TGO,West,23895.73202,3
1307710,road,1.1977725,9.5485285,0,TGO,West,86449.67466,3
1307715,road,1.2403924,9.3616094,0,TGO,West,80845.36052,3
1307729,road,12.6014588,6.5090808,0,CMR,Central,35887.22881,4
1307760,road,9.2677432,7.1208048,0,NGA,West,1475552.069,3
1307905,road,6.7465322,7.8423246,0,NGA,West,2658479.129,4
1307960,road,16.8978647,-21.9205209,0,NAM,South,31316.87189,3
1307965,road,16.9024417,-21.9723245,0,NAM,South,35152.78385,3
1308037,road,11.5256574,4.126567,0,CMR,Central,863651.1646,3
1308093,road,32.9269637,24.3686007,0,EGY,North,0,1
1308113,road,32.874979,24.2214453,0,EGY,North,0,1
1308158,road,36.0555968,-0.2892889,0,KEN,East,3478817.037,4
1308243,road,32.4567556,29.8898407,0,EGY,North,171873.537,4
1308289,road,31.8017794,31.4242663,0,EGY,North,0,4
1308292,road,31.8313276,31.4183201,0,EGY,North,0,3
1308445,road,25.1619549,31.5626353,0,EGY,North,114927.0699,3
1308480,road,31.7395422,30.5575458,0,EGY,North,5162533.23,3
1308577,road,30.9162324,29.2490044,0,EGY,North,8589154.521,4
1308585,road,31.2233376,26.7032042,0,EGY,North,0,3
1308625,road,-9.1862317,30.343037,0,MAR,North,226015.7672,3
1308660,road,18.1415737,-26.5962383,0,NAM,South,4599.115004,3
1308735,road,31.2928404,26.6273147,0,EGY,North,1557171.475,3
1308812,road,32.4455076,29.9533427,0,EGY,North,0,1
1308820,road,27.4744462,-21.1541832,0,BWA,South,2655.442587,3
1309000,road,21.276619,-28.439399,0,ZAF,South,0,1
1309021,road,5.6856281,34.8255652,0,DZA,North,556606.2523,3
1309176,road,5.4662412,31.9324341,0,DZA,North,97118.70611,5
1309266,road,17.3523822,-19.6373381,0,NAM,South,28584.06757,3
1309435,road,33.2535541,31.0449477,0,EGY,North,0,4
1309436,road,33.5713783,31.0753673,0,EGY,North,452069.3342,6
1309469,road,30.8846853,29.5040745,0,EGY,North,4688004.206,3
1309472,road,30.9294635,29.5531503,0,EGY,North,10600020.95,5
1309497,road,31.5464866,31.4241188,0,EGY,North,7797490.752,4
1309498,road,31.4569634,31.4583864,0,EGY,North,2867655.484,4
1309652,road,1.244521,36.2075785,0,DZA,North,117443.9589,3
1309821,road,41.752573,11.8190215,0,ETH,East,0,3
1309822,road,41.7054065,11.8806278,0,ETH,East,2309.973992,3
1309823,road,41.6230128,11.8890241,0,ETH,East,2309.973992,3
1309959,road,10.7368272,35.7573118,0,TUN,North,2585077.175,4
1310045,road,10.5057376,36.6915809,0,TUN,North,0,1
1310142,road,30.3745043,31.0656263,0,EGY,North,3747323.385,4
1310229,road,-2.3356207,7.0420721,0,GHA,West,32411.88925,3
1310238,road,30.153797,31.1237601,0,EGY,North,3788346.21,3
1310245,road,33.7961599,31.1408976,0,EGY,North,169768.6864,3
1310342,road,32.0143748,31.3669429,0,EGY,North,3648070.551,3
1310397,road,33.9605452,28.5657202,0,EGY,North,0,1
1310460,road,30.6579897,27.4194382,0,EGY,North,4995657.668,4
1310523,road,29.5875711,30.9094872,0,EGY,North,978750.8466,3
1310548,road,30.4634969,19.1953875,0,SDN,North,121831.9951,3
1310556,road,30.6981229,28.7907889,0,EGY,North,5116106.75,3
1310565,road,15.2507601,31.4242064,0,LBY,North,493.2807471,4
1310641,road,30.5626906,28.2673749,0,EGY,North,5157876.564,5
1310840,road,19.2259642,29.1818967,0,LBY,North,0,3
1310856,road,12.1062591,31.9241715,0,LBY,North,2699.098875,3
1310919,road,14.4279387,26.7918932,0,LBY,North,0,3
1310920,road,14.8804795,26.1318841,0,LBY,North,0,4
1311025,road,10.4345182,36.6954098,0,TUN,North,0,3
1311031,road,-0.3537771,12.1823696,0,BFA,West,182616.8884,3
1311141,road,-5.7661855,35.7359935,0,MAR,North,2162195.337,3
1311179,road,13.2493671,32.51126,0,LBY,North,45930.37073,3
1311248,road,7.7287997,36.671806,0,DZA,North,1025997.261,3
1311302,road,1.3603568,35.3305063,0,DZA,North,319314.0901,3
1311349,road,6.1699291,35.747165,0,DZA,North,490697.1867,3
1311350,road,6.3269309,35.7061072,0,DZA,North,1368412.18,4
1311401,road,6.9580389,36.8357855,0,DZA,North,1269140.732,3
1311551,road,39.6039336,11.8330996,0,ETH,East,252317.274,3
1311565,road,39.49617,13.0934984,0,ETH,East,76149.08536,3
1311625,road,41.769236,9.4404347,0,ETH,East,484487.953,3
1311747,road,9.9576737,36.5141348,0,TUN,North,38887.31982,3
1311765,road,9.9867803,36.53001,0,TUN,North,38887.31982,3
1311776,road,26.3133126,-29.1113793,0,ZAF,South,491764.3603,3
1311799,road,32.0586315,26.01777,0,EGY,North,91846.34888,3
1311806,road,0.0014318,5.6496148,0,GHA,West,0,3
1311921,road,24.7430592,-26.9601235,0,ZAF,South,57547.95838,3
1312003,road,27.3137712,-26.2355146,0,ZAF,South,0,1
1312031,road,3.7955816,32.3677129,0,DZA,North,208680.2541,3
1312148,road,-9.4522772,31.5256564,0,MAR,North,100870.5778,3
1312194,road,31.0780161,29.3424024,0,EGY,North,8573007.48,4
1312246,road,-7.5979733,6.5448249,0,CIV,West,0,1
1312291,road,5.3530856,36.2000033,0,DZA,North,0,3
1312473,road,4.8093205,36.0420233,0,DZA,North,0,1
1312486,road,0.2010568,10.8765891,0,TGO,West,10542.98511,3
1312531,road,33.0504826,31.0211819,0,EGY,North,0,3
1312684,road,25.6021035,-25.8839511,0,ZAF,South,57984.53367,3
1312735,road,-0.6096768,5.4174714,0,GHA,West,0,1
1312839,road,32.0746714,26.8690627,0,EGY,North,352262.2577,4
1312853,road,32.7354126,26.6614642,0,EGY,North,81140.78232,7
1312858,road,32.1266413,26.924117,0,EGY,North,0,3
1312895,road,6.1537537,35.5634689,0,DZA,North,0,1
1312915,road,-2.2044152,35.0307356,0,DZA,North,185292.9094,3
1312936,road,30.2120335,-2.3432843,0,BDI,East,7461.235455,3
1312981,road,10.8039442,35.7627616,0,TUN,North,0,1
1313446,road,34.3422738,11.7692526,0,SDN,North,214937.4601,3
1313479,road,-6.9399975,33.8454569,0,MAR,North,0,1
1313631,road,35.7470025,-6.1712943,0,TZA,East,162037.8038,3
1313666,road,-7.2513923,33.6667832,0,MAR,North,1198769.489,3
1313750,road,-3.8689308,34.6137911,0,MAR,North,259604.2913,3
1313911,road,1.6897924,36.2401745,0,DZA,North,645051.4803,3
1313921,road,1.6581374,36.2048651,0,DZA,North,359559.2589,3
1313985,road,5.3661543,36.1391086,0,DZA,North,0,1
1314019,road,6.1250459,36.8252542,0,DZA,North,473209.4083,3
1314151,road,-9.6765386,29.7632594,0,MAR,North,252542.0053,3
1314152,road,-9.5916912,29.8887098,0,MAR,North,252542.0053,3
1314157,road,-9.5641932,30.0511476,0,MAR,North,252542.0053,3
1314158,road,-9.5528789,30.1186097,0,MAR,North,252542.0053,3
1314175,road,-2.929861,35.0670477,0,MAR,North,1009515.982,3
1314439,road,4.1926267,35.2902701,0,DZA,North,642621.0758,3
1314570,road,5.5715743,32.0526322,0,DZA,North,48577.63761,3
1314783,road,-2.1075429,34.9590631,0,DZA,North,0,1
1314882,road,32.8118841,24.1580092,0,EGY,North,253733.4101,3
1315149,road,31.0285543,27.7508113,0,EGY,North,995692.5316,3
1315363,road,11.3501466,32.0108627,0,LBY,North,0,3
1315581,road,-3.7564632,34.7903496,0,MAR,North,0,1
1315599,road,31.6915749,-17.6546318,0,ZWE,East,3191.296198,3
1315683,road,-0.8848082,35.7063288,0,DZA,North,0,1
1315687,road,39.0890364,15.4449284,0,ERI,East,0,3
1315853,road,-9.256989,30.3317468,0,MAR,North,226015.7672,3
1315856,road,-9.3194085,30.3211024,0,MAR,North,226015.7672,3
1315929,road,15.0485117,12.3869028,0,TCD,Central,75985.75442,3
1316256,road,-7.926737,33.4759318,0,MAR,North,0,3
1316300,road,1.2115211,6.1176625,0,TGO,West,133784.1827,3
1316431,road,-9.671697,10.6864125,0,GIN,West,13788.24052,3
1316604,road,5.2276563,13.2991937,0,NGA,West,133045.7992,3
1316617,road,7.3894685,10.035471,0,NGA,West,1977337.605,3
1316618,road,7.4215152,9.9460171,0,NGA,West,2000852.907,3
1316660,road,7.6753793,11.024872,0,NGA,West,3041682.275,3
1316763,road,10.5595665,11.2444423,0,NGA,West,604207.0986,3
1316765,road,8.8138295,11.8138555,0,NGA,West,823564.5819,3
1316839,road,32.6288432,16.1255515,0,SDN,North,0,3
1316937,road,36.6304106,-0.9864963,0,KEN,East,3003694.999,3
1316997,road,27.1747668,-25.6574157,0,ZAF,South,751047.4109,4
1317024,road,39.0212027,8.4079486,0,ETH,East,1183733.342,3
1317066,road,27.4859602,-21.2700359,0,BWA,South,16732.05809,3
1317277,road,37.3077504,19.1179377,0,SDN,North,186688.1666,3
1317314,road,32.8367828,23.9856837,0,EGY,North,114665.9885,4
1317414,road,-16.8165244,14.955801,0,SEN,West,634908.1936,3
1317485,road,-0.0138348,5.6826833,0,GHA,West,345751.8152,3
1317521,road,34.001941,17.6623034,0,SDN,North,0,1
1317677,road,-2.432944,4.9979,0,GHA,West,6449.837332,3
1317763,road,33.85216,-2.2434162,0,TZA,East,198819.0597,3
1317812,road,12.1913582,32.0720956,0,LBY,North,0,4
1317876,road,30.8703331,28.1001299,0,EGY,North,2657056.347,3
1317899,road,4.8110052,9.0340268,0,NGA,West,821710.1218,3
1317910,road,4.3649753,12.1965946,0,NGA,West,233300.2094,3
1317925,road,6.1284122,35.8076619,0,DZA,North,490697.1867,3
1317932,road,5.7557803,5.7234937,0,NGA,West,2107994.611,3
1318156,road,32.7603963,26.2414967,0,EGY,North,1045722.054,4
1318292,road,15.1199752,32.2581189,0,LBY,North,99799.67831,3
1318347,road,28.9717956,25.4784115,0,EGY,North,0,1
1318349,road,30.1744786,23.6494603,0,EGY,North,0,1
1318351,road,28.7042418,22.5567442,0,EGY,North,0,1
1318475,road,15.1158879,31.6495481,0,LBY,North,101365.5813,4
1318567,road,27.5468338,-25.7376962,0,ZAF,South,462832.6196,3
1318611,road,-8.1052977,31.6633288,0,MAR,North,0,3
1318705,road,38.3872467,-6.3208543,0,TZA,East,456812.5331,3
1318861,road,32.4594845,0.0412183,0,UGA,East,0,1
1318901,road,34.6269404,28.9694244,0,EGY,North,0,4
1318932,road,32.9920536,31.0086507,0,EGY,North,452069.3342,3
1318933,road,32.7646552,30.9913256,0,EGY,North,0,4
1318935,road,32.4868111,30.931075,0,EGY,North,452069.3342,3
1318937,road,32.9619563,31.0078032,0,EGY,North,452069.3342,3
1319207,road,36.4175346,-0.6924967,0,KEN,East,2765714.427,3
1319326,road,30.8008736,28.6414946,0,EGY,North,2533446.012,3
1319329,road,30.8449857,28.4793944,0,EGY,North,2993846.661,3
