"from","to","l","h","time","timeU","timeUCB","border"
"1094719","1193551",44.8901795430598,"trunk",44.8901795430598,44.8901795430598,44.8901795430598,0
"1094719","4415",13.9716038198844,"primary",20.9574057298267,27.5480556724853,27.5480556724853,0
"1744","1296517",65.5543774907881,"trunk",65.5543774907881,71.9637456343729,71.9637456343729,0
"1744","1297496",139.629620292968,"primary",209.444430439452,215.853798583037,215.853798583037,0
"1744","1305411",1.79075315883139,"trunk",1.79075315883139,8.20012130241621,8.20012130241621,0
"1094844","1105516",24.6093328388779,"primary",36.9139992583168,36.9139992583168,36.9139992583168,0
"1094844","1289293",3.60491645925723,"added",14.4196658370289,14.4196658370289,14.4196658370289,0
"8220","1094907",27.6828761507437,"trunk",27.6828761507437,34.352542142714,34.352542142714,0
"8220","1307",33.725791341889,"primary",50.5886870128335,64.8747096724559,64.8747096724559,0
"1094903","1127734",15.3175451226786,"primary",22.9763176840178,22.9763176840178,22.9763176840178,0
"1094947","1096706",32.7845763073822,"primary",49.1768644610733,49.1768644610733,49.1768644610733,0
"1095086","1141705",3.03751117681985,"added",12.1500447072794,12.1500447072794,12.1500447072794,0
"1095086","1267883",14.7012189466147,"added",58.8048757864589,58.8048757864589,58.8048757864589,0
"1095194","1415606",1.10707099130791,"trunk_link",1.10707099130791,1.10707099130791,1.10707099130791,0
"1095195","1159494",5.61010816583398,"primary",8.41516224875098,8.41516224875098,8.41516224875098,0
"1095195","1285899",2.22815689108152,"added",8.91262756432606,8.91262756432606,8.91262756432606,0
"1095195","1306972",4.06474583885773,"trunk",4.06474583885773,4.06474583885773,4.06474583885773,0
"1095195","1360443",15.3321183761642,"trunk",15.3321183761642,15.3321183761642,15.3321183761642,0
"1095201","1096698",42.7500571043069,"primary",64.1250856564604,64.1250856564604,64.1250856564604,0
"1095201","1287505",1.5327817023708,"added",6.13112680948322,6.13112680948322,6.13112680948322,0
"1095205","1162595",1.76689950743061,"trunk",1.76689950743061,1.76689950743061,1.76689950743061,0
"1095205","1228111",2.47679036506239,"trunk",2.47679036506239,2.47679036506239,2.47679036506239,0
"1095205","1298599",61.7870687108575,"trunk",61.7870687108575,61.7870687108575,61.7870687108575,0
"1095316","1141521",54.0264215125114,"primary",81.0396322687671,81.0396322687671,81.0396322687671,0
"1095316","1541",90.7948870152554,"primary",136.192330522883,142.627477072194,142.627477072194,0
"1095320","1322359",6.29349366909107,"trunk",6.29349366909107,6.29349366909107,6.29349366909107,0
"1095373","1339504",2.31335667308111,"trunk",2.31335667308111,2.31335667308111,2.31335667308111,0
"1095389","1096057",77.7572693473122,"primary",116.635904020968,116.635904020968,116.635904020968,0
"1095389","1124284",57.9329655428869,"primary",86.8994483143303,86.8994483143303,86.8994483143303,0
"405","409",14.8500827797765,"primary",22.2751241696647,36.301625275554,36.301625275554,0
"1095395","1312735",23.015839206157,"trunk",23.015839206157,23.015839206157,23.015839206157,0
"1095395","1325975",4.0609430072941,"trunk",4.0609430072941,4.0609430072941,4.0609430072941,0
"1095395","1424545",2.44004286030825,"added",9.760171441233,9.760171441233,9.760171441233,0
"1095436","1286871",6.79043791358594,"added",27.1617516543438,27.1617516543438,27.1617516543438,0
"1095645","1107812",45.8191398745893,"primary",68.7287098118839,68.7287098118839,68.7287098118839,0
"1095645","1108159",2.26558890858068,"added",9.06235563432271,9.06235563432271,9.06235563432271,0
"1095645","1297399",103.459242375827,"trunk",103.459242375827,103.459242375827,103.459242375827,0
"1095645","1300309",10.9242323380878,"trunk",10.9242323380878,10.9242323380878,10.9242323380878,0
"1095666","1095671",3.93364310956314,"primary",5.90046466434471,5.90046466434471,5.90046466434471,0
"1095666","7853",2.18669815335175,"primary",3.28004723002763,10.6550048570245,10.6550048570245,0
"1095670","1095671",53.4257568279358,"primary",80.1386352419037,80.1386352419037,80.1386352419037,0
"1095670","1317066",70.182470560834,"trunk",70.182470560834,70.182470560834,70.182470560834,0
"1095670","7268",69.7714408430217,"trunk",69.7714408430217,76.5105472790083,76.5105472790083,0
"1095671","7853",1.68747076741779,"primary",2.53120615112669,9.90616377812361,9.90616377812361,0
"5178","6480",3.55587384400332,"primary",5.33381076600497,21.449602401266,21.449602401266,0
"6480","1175737",14.2535709402166,"primary",21.3803564103249,27.8877026863083,27.8877026863083,0
"1095882","2934",20.3804998647454,"primary",30.5707497971181,36.5017418445472,36.5017418445472,0
"1095882","399",38.0817952942886,"trunk",38.0817952942886,44.7427094791267,44.7427094791267,0
"1095882","5316",1.46245598421882,"trunk",1.46245598421882,11.1606230504455,11.1606230504455,0
"1095895","1306972",34.5408476245729,"trunk",34.5408476245729,34.5408476245729,34.5408476245729,0
"1095895","1326663",2.8098967939382,"trunk",2.8098967939382,2.8098967939382,2.8098967939382,0
"1095898","1095906",51.4662826835887,"primary",77.199424025383,77.199424025383,1037.19942402538,1
"1095898","4527",37.35919129101,"primary",56.038786936515,63.4572324160837,63.4572324160837,0
"1095903","1095906",44.4821208592228,"primary",66.7231812888342,66.7231812888342,1026.72318128883,1
"1095907","1133226",67.7782886662621,"primary",101.667432999393,101.667432999393,101.667432999393,0
"1095907","1230074",52.1605662531096,"primary",78.2408493796644,78.2408493796644,78.2408493796644,0
"1095910","1285187",1.85976046391916,"added",7.43904185567662,7.43904185567662,7.43904185567662,0
"1095966","2637",43.0955060401947,"primary",64.6432590602921,70.8806017993473,70.8806017993473,0
"1095966","1429713",6.21201784176132,"added",24.8480713670453,24.8480713670453,24.8480713670453,0
"2038","1176086",165.938226870822,"added",663.752907483288,673.821671061801,673.821671061801,0
"1096027","1104651",88.5900051071914,"primary",132.885007660787,132.885007660787,132.885007660787,0
"1096027","4283",35.7936324710002,"primary",53.6904487065004,59.8314764887386,59.8314764887386,0
"1096043","1099790",12.6887723238076,"trunk",12.6887723238076,12.6887723238076,12.6887723238076,0
"1096043","1319919",277.829704037201,"trunk",277.829704037201,277.829704037201,277.829704037201,0
"1096057","1139196",79.6358065701603,"primary",119.45370985524,119.45370985524,119.45370985524,0
"1096057","2021",45.8889003101341,"trunk",45.8889003101341,54.9869464984343,54.9869464984343,0
"1096057","7805",77.750026925518,"trunk",77.750026925518,84.0305966095161,84.0305966095161,0
"1096191","1436253",39.5326465556774,"primary",59.2989698335161,59.2989698335161,59.2989698335161,0
"2913","1139060",13.3850608794191,"primary",20.0775913191287,26.4440834633336,26.4440834633336,0
"1096345","1102957",23.2826888895994,"primary",34.924033334399,34.924033334399,994.924033334399,1
"1096345","1139196",81.6079176808664,"primary",122.4118765213,122.4118765213,122.4118765213,0
"1096345","9077",96.904645909363,"primary",145.356968864045,153.561506903718,153.561506903718,0
"1096377","1255609",10.5562213087222,"primary",15.8343319630833,15.8343319630833,15.8343319630833,0
"1096377","827",26.6474384352634,"added",106.589753741054,115.574122883564,115.574122883564,0
"7059","4064",8.5269879084987,"primary",12.7904818627481,28.9489717952514,28.9489717952514,0
"1307","1096480",15.3101022397676,"primary",22.9651533596515,30.5815100273036,30.5815100273036,0
"1307","1099387",32.6884442251669,"primary",49.0326663377503,56.6490230054024,56.6490230054024,0
"1096480","409",33.1130343433967,"primary",49.6695515150951,57.7028156918375,57.7028156918375,0
"1096536","8377",4.80337214342483,"primary",7.20505821513725,13.7064255926801,13.7064255926801,0
"1096536","1275323",1.71611975657606,"added",6.86447902630422,6.86447902630422,6.86447902630422,0
"1096546","1146148",8.38284620150574,"primary",12.5742693022586,12.5742693022586,12.5742693022586,0
"1096546","2988",3.09643988139295,"primary",4.64465982208942,12.655069715888,12.655069715888,0
"1096567","1096633",73.9263414853164,"primary",110.889512227975,110.889512227975,110.889512227975,0
"1096567","8054",11.3416439801412,"primary",17.0124659702117,24.4211695605094,24.4211695605094,0
"1096633","1268735",6.4637831173581,"added",25.8551324694324,25.8551324694324,25.8551324694324,0
"1096698","3792",8.17539767767645,"primary",12.2630965165147,18.0887104565023,18.0887104565023,0
"1096698","1225336",47.3480090123655,"primary",71.0220135185483,71.0220135185483,71.0220135185483,0
"1096706","1096738",29.3015900689876,"primary",43.9523851034814,43.9523851034814,43.9523851034814,0
"1096736","1096738",2.24952656899504,"primary",3.37428985349256,3.37428985349256,3.37428985349256,0
"8903","1096789",64.003527416864,"primary",96.005291125296,105.125963615122,105.125963615122,0
"8903","1115178",2.12385337541313,"primary",3.18578006311969,12.3064525529456,12.3064525529456,0
"1096792","1222148",37.7422524118488,"trunk",37.7422524118488,37.7422524118488,37.7422524118488,0
"1096792","1315363",28.7648484960793,"trunk",28.7648484960793,28.7648484960793,28.7648484960793,0
"8054","1129455",51.4833238250399,"primary",77.2249857375599,84.6336893278575,84.6336893278575,0
"1096930","1100613",25.0938143002778,"primary",37.6407214504167,37.6407214504167,37.6407214504167,0
"1097022","1103411",1.40817342609353,"primary",2.1122601391403,2.1122601391403,2.1122601391403,0
"1097022","1321363",2.37368614427771,"trunk",2.37368614427771,2.37368614427771,2.37368614427771,0
"1097051","1105161",47.125794264857,"primary",70.6886913972855,70.6886913972855,70.6886913972855,0
"1097108","1106729",19.692527988992,"primary",29.538791983488,29.538791983488,29.538791983488,0
"1097111","1097706",34.2703107020887,"primary",51.4054660531331,51.4054660531331,51.4054660531331,0
"1097203","1097207",8.60710105403346,"primary",12.9106515810502,12.9106515810502,12.9106515810502,0
"1097207","1121925",43.8856613085081,"primary",65.8284919627622,65.8284919627622,65.8284919627622,0
"1097207","218",2.49945629279658,"added",9.9978251711863,18.1865029914723,18.1865029914723,0
"1674","1102894",228.578000768062,"primary",342.867001152094,348.688990121128,348.688990121128,0
"1097252","1298009",114.152089790385,"trunk",114.152089790385,114.152089790385,114.152089790385,0
"1097309","1335385",37.335620469643,"primary",56.0034307044644,56.0034307044644,56.0034307044644,0
"1097346","1307682",20.7084850402768,"trunk",20.7084850402768,20.7084850402768,20.7084850402768,0
"1097346","1427479",1.72129894882445,"added",6.88519579529781,6.88519579529781,6.88519579529781,0
"1097383","1158314",101.710171812136,"trunk",101.710171812136,101.710171812136,101.710171812136,0
"1097383","1297615",114.283137734384,"trunk",114.283137734384,114.283137734384,1074.28313773438,1
"256","1282947",3.03681875388235,"added",12.1472750155294,19.5364562962938,19.5364562962938,0
"1097567","2339",5.32336553637537,"primary",7.98504830456305,16.1625241443996,16.1625241443996,0
"1097567","1128265",94.5204492096099,"primary",141.780673814415,141.780673814415,141.780673814415,0
"1097613","1231689",24.717447206611,"primary",37.0761708099165,37.0761708099165,37.0761708099165,0
"1097655","1098088",4.15242081157526,"primary",6.22863121736289,6.22863121736289,6.22863121736289,0
"1097655","1128117",203.104563284237,"trunk",203.104563284237,203.104563284237,203.104563284237,0
"1097655","1310565",277.336454633368,"trunk",277.336454633368,277.336454633368,277.336454633368,0
"1097669","1314882",10.5243756582098,"trunk",10.5243756582098,10.5243756582098,10.5243756582098,0
"1097669","1317314",7.94999841512944,"trunk",7.94999841512944,7.94999841512944,7.94999841512944,0
"1097671","1289423",6.33666427302621,"added",25.3466570921048,25.3466570921048,25.3466570921048,0
"1097683","1110231",379.877193794359,"added",1519.50877517744,1519.50877517744,1519.50877517744,0
"1097683","1114942",104.280701537606,"primary",156.421052306408,156.421052306408,156.421052306408,0
"1097683","1151572",72.2432258894898,"primary",108.364838834235,108.364838834235,108.364838834235,0
"1097700","1293205",4.32039034567373,"added",17.2815613826949,17.2815613826949,17.2815613826949,0
"1097706","9186",554.623265331396,"added",2218.49306132559,2225.73399435325,3185.73399435325,1
"8830","1169047",9.97832185968373,"primary",14.9674827895256,21.9215383608371,21.9215383608371,0
"1097862","1139060",53.8523438676014,"primary",80.7785158014021,80.7785158014021,80.7785158014021,0
"1097862","1167028",57.2883295621577,"primary",85.9324943432365,85.9324943432365,85.9324943432365,0
"1098065","1124608",118.391072332067,"trunk",118.391072332067,118.391072332067,1078.39107233207,1
"1098088","1310840",385.379956076779,"trunk",385.379956076779,385.379956076779,385.379956076779,0
"1098088","1434139",5.83222310363018,"added",23.3288924145207,23.3288924145207,23.3288924145207,0
"1098149","1291113",2.28845375867578,"added",9.15381503470314,9.15381503470314,9.15381503470314,0
"1098155","1098158",7.30295107221625,"added",29.211804288865,29.211804288865,29.211804288865,0
"1098158","1399663",108.674966284606,"added",434.699865138423,434.699865138423,434.699865138423,0
"1098163","1305136",1.24769444365032,"trunk",1.24769444365032,1.24769444365032,1.24769444365032,0
"1098163","1305233",2.8976069377078,"trunk",2.8976069377078,2.8976069377078,2.8976069377078,0
"1098175","1293855",10.7654771059256,"added",43.0619084237025,43.0619084237025,43.0619084237025,0
"1098175","1310342",4.25656011560794,"trunk",4.25656011560794,4.25656011560794,4.25656011560794,0
"1098197","1117256",103.079420754991,"primary",154.619131132486,154.619131132486,154.619131132486,0
"6302","1222690",119.30554743211,"primary",178.958321148165,185.975601406372,185.975601406372,0
"2815","1107297",165.209516420779,"primary",247.814274631169,256.86953706678,1216.86953706678,1
"2815","5021",85.105369631952,"trunk",85.105369631952,101.238531944409,101.238531944409,0
"1098511","1134",339.762214684067,"primary",509.643322026101,519.261707198952,519.261707198952,0
"1098511","1098803",388.465250496603,"primary",582.697875744904,582.697875744904,582.697875744904,0
"1134","6219",257.343609664346,"primary",386.015414496519,403.089893374075,403.089893374075,0
"1098550","1098828",69.3590931378597,"primary",104.03863970679,104.03863970679,104.03863970679,0
"1098550","1288941",57.0181567894051,"added",228.07262715762,228.07262715762,1188.07262715762,1
"5773","1199957",86.896640083588,"primary",130.344960125382,137.005790904397,137.005790904397,0
"1098636","1098638",7.41662198611844,"primary",11.1249329791777,11.1249329791777,11.1249329791777,0
"1098668","1294025",1.98873524223556,"added",7.95494096894224,7.95494096894224,7.95494096894224,0
"1098803","6219",53.752946661163,"trunk",53.752946661163,61.2090403658674,61.2090403658674,0
"1098803","1959",2.27393102513169,"trunk",2.27393102513169,8.91964810875447,8.91964810875447,0
"1098809","1098818",6.95863737265723,"primary",10.4379560589858,10.4379560589858,10.4379560589858,0
"1098809","1100339",37.2872431371412,"primary",55.9308647057118,55.9308647057118,55.9308647057118,0
"1098809","1291645",2.71918896710018,"added",10.8767558684007,10.8767558684007,10.8767558684007,0
"1098828","7549",32.3547378850313,"primary",48.5321068275469,54.7077759320966,1014.7077759321,1
"1098828","1288933",9.19542332266961,"added",36.7816932906784,36.7816932906784,996.781693290678,1
"8222","959",4.05007133976726,"added",16.200285359069,28.5849209411994,28.5849209411994,0
"1098925","1098930",75.7797772498605,"primary",113.669665874791,113.669665874791,113.669665874791,0
"1098937","1148466",29.6503611743217,"primary",44.4755417614826,44.4755417614826,44.4755417614826,0
"1099089","1127537",424.507435652116,"added",1698.02974260846,1698.02974260846,1698.02974260846,0
"1099089","1435377",2.18034253821336,"added",8.72137015285344,8.72137015285344,8.72137015285344,0
"1099104","1099448",13.126938658674,"primary",19.6904079880111,19.6904079880111,19.6904079880111,0
"1099105","1121252",19.3980599268229,"added",77.5922397072917,77.5922397072917,77.5922397072917,0
"1099105","1228849",33.9363252131326,"primary",50.9044878196988,50.9044878196988,50.9044878196988,0
"1099137","1278706",0.0566668371869632,"primary_link",0.0850002557804448,0.0850002557804448,0.0850002557804448,0
"1099137","1319556",8.36825392258494,"trunk",8.36825392258494,8.36825392258494,8.36825392258494,0
"1099170","1099181",3.53589153522475,"primary",5.30383730283713,5.30383730283713,5.30383730283713,0
"1099170","1099187",2.97401523190965,"primary",4.46102284786447,4.46102284786447,4.46102284786447,0
"1099170","1099217",0.369035978013229,"primary",0.553553967019844,0.553553967019844,0.553553967019844,0
"1099181","1099217",0.662660715747488,"primary",0.993991073621232,0.993991073621232,0.993991073621232,0
"1099181","1269250",0.056767609284071,"primary_link",0.0851514139261065,0.0851514139261065,0.0851514139261065,0
"1099187","1099233",3.84808065464327,"primary",5.7721209819649,5.7721209819649,5.7721209819649,0
"1099187","1186746",1.45608923582815,"primary",2.18413385374223,2.18413385374223,2.18413385374223,0
"1099217","1269250",0.0645363367762164,"primary_link",0.0968045051643246,0.0968045051643246,0.0968045051643246,0
"1099233","1099240",1.83609678808463,"primary",2.75414518212695,2.75414518212695,2.75414518212695,0
"1099233","1186746",2.37855022358412,"primary",3.56782533537619,3.56782533537619,3.56782533537619,0
"1099240","1226191",1.79444552553148,"added",7.17778210212593,7.17778210212593,7.17778210212593,0
"1099251","1126923",29.0957162079414,"trunk",29.0957162079414,29.0957162079414,989.095716207941,1
"1099251","1127133",18.5122561183345,"primary",27.7683841775018,27.7683841775018,987.768384177502,1
"1099251","1130944",117.635570171465,"trunk",117.635570171465,117.635570171465,117.635570171465,0
"1099285","1301621",7.17760991352157,"trunk",7.17760991352157,7.17760991352157,7.17760991352157,0
"1099285","1319633",20.3844624993145,"trunk",20.3844624993145,20.3844624993145,20.3844624993145,0
"1099293","1105119",2.14562234196327,"primary",3.21843351294491,3.21843351294491,3.21843351294491,0
"1099293","1130972",53.8411596285542,"primary",80.7617394428313,80.7617394428313,80.7617394428313,0
"1099293","1310920",55.6482226155042,"trunk",55.6482226155042,55.6482226155042,55.6482226155042,0
"1099293","1325088",15.4774796296738,"trunk",15.4774796296738,15.4774796296738,15.4774796296738,0
"1099387","4283",5.3706429063607,"primary",8.05596435954105,14.1969921417793,14.1969921417793,0
"1099387","430",7.29830688070873,"added",29.1932275228349,35.4791023404098,35.4791023404098,0
"1099481","1099482",7.38881894051372,"primary",11.0832284107706,11.0832284107706,11.0832284107706,0
"1099481","1288707",1.73716380389618,"added",6.94865521558472,6.94865521558472,6.94865521558472,0
"1099481","1288715",4.20865075454319,"added",16.8346030181728,16.8346030181728,16.8346030181728,0
"1099482","1111692",79.0164476802738,"primary",118.524671520411,118.524671520411,118.524671520411,0
"1099482","1288705",2.79880539553141,"added",11.1952215821256,11.1952215821256,11.1952215821256,0
"4875","1228985",8.64841067585373,"trunk",8.64841067585373,16.8864660019338,16.8864660019338,0
"4607","1764",22.6980304777013,"primary",34.047045716552,49.6233781495952,49.6233781495952,0
"1099589","1125002",39.5653720486791,"primary",59.3480580730186,59.3480580730186,59.3480580730186,0
"1099609","3229",6.12143691047294,"primary",9.18215536570941,14.9836877303332,14.9836877303332,0
"1099609","1102447",113.430097594336,"primary",170.145146391505,170.145146391505,170.145146391505,0
"1099615","1102447",48.859385878697,"primary",73.2890788180454,73.2890788180454,73.2890788180454,0
"1099653","1099654",22.5332958997034,"primary",33.7999438495551,33.7999438495551,33.7999438495551,0
"1099654","1107277",3.98786363269926,"primary",5.98179544904889,5.98179544904889,5.98179544904889,0
"1099654","1319524",18.3952337258932,"trunk",18.3952337258932,18.3952337258932,18.3952337258932,0
"1099654","542",0.936527465860302,"trunk",0.936527465860302,11.3299014234461,11.3299014234461,0
"1099654","1322798",6.3725930447304,"trunk",6.3725930447304,6.3725930447304,6.3725930447304,0
"1099654","1428377",1.50063195772106,"added",6.00252783088424,6.00252783088424,6.00252783088424,0
"1099699","1290813",10.8826718729793,"added",43.530687491917,43.530687491917,43.530687491917,0
"1099703","3625",53.6107357420926,"trunk",53.6107357420926,61.6754049162677,61.6754049162677,0
"1099703","5426",30.03084958726,"trunk",30.03084958726,38.1677340579213,38.1677340579213,0
"1099703","1126995",243.482643145632,"primary",365.223964718448,365.223964718448,365.223964718448,0
"573","1099790",3.13833835888268,"primary",4.70750753832402,14.4684273492617,14.4684273492617,0
"1099790","7966",126.083788823414,"trunk",126.083788823414,135.164476511519,135.164476511519,0
"3625","1126923",2.12640237566106,"primary",3.18960356349158,11.2542727376666,11.2542727376666,0
"3625","1127133",23.4555272988553,"primary",35.183290948283,43.247960122458,1003.24796012246,1
"1099869","1140291",2.81729243516222,"added",11.2691697406489,11.2691697406489,11.2691697406489,0
"1099869","1433745",1.5876486014749,"added",6.35059440589961,6.35059440589961,6.35059440589961,0
"1099903","4233",21.378144146599,"primary",32.0672162198985,38.1353479111378,38.1353479111378,0
"1099903","1317277",38.0625479331646,"trunk",38.0625479331646,38.0625479331646,38.0625479331646,0
"1099903","8113",25.2893982076743,"trunk",25.2893982076743,31.808941477294,31.808941477294,0
"1099934","1168363",376.275181445713,"primary",564.412772168569,564.412772168569,564.412772168569,0
"1099934","5021",86.0242949974036,"trunk",86.0242949974036,93.1021948742503,93.1021948742503,0
"2626","1316763",30.5757614015013,"trunk",30.5757614015013,36.7868625742224,36.7868625742224,0
"1100192","1103837",7.35649381131032,"primary",11.0347407169655,11.0347407169655,11.0347407169655,0
"1100235","1261042",0.870288844002869,"trunk",0.870288844002869,0.870288844002869,0.870288844002869,0
"1100235","7824",23.312262086425,"trunk",23.312262086425,29.4962018590224,29.4962018590224,0
"1100274","5970",41.6496577442067,"primary",62.4744866163101,68.9941150992495,68.9941150992495,0
"1100431","1290669",3.50264587874657,"added",14.0105835149863,14.0105835149863,14.0105835149863,0
"1100589","1303433",1.68389792658286,"trunk",1.68389792658286,1.68389792658286,1.68389792658286,0
"1100613","1290293",0.0824459738317344,"primary_link",0.123668960747602,0.123668960747602,0.123668960747602,0
"1100641","1271777",1.94472671262729,"added",7.77890685050916,7.77890685050916,7.77890685050916,0
"2339","1832",89.7790625882523,"primary",134.668593882378,153.128957340865,153.128957340865,0
"1100989","1228739",16.294168875104,"trunk",16.294168875104,16.294168875104,16.294168875104,0
"1100989","1435261",7.64172568130918,"added",30.5669027252367,30.5669027252367,30.5669027252367,0
"1101005","2442",23.3533458426042,"trunk",23.3533458426042,32.2243973899437,32.2243973899437,0
"1101075","173",67.3126602203603,"primary",100.96899033054,107.014649930617,107.014649930617,0
"1101088","1227933",14.9862218642421,"trunk",14.9862218642421,14.9862218642421,14.9862218642421,0
"1101088","1311179",30.7778561685074,"trunk",30.7778561685074,30.7778561685074,30.7778561685074,0
"1101088","1435375",8.50622553585469,"added",34.0249021434188,34.0249021434188,34.0249021434188,0
"1101105","1101113",1.94217831782623,"primary",2.91326747673935,2.91326747673935,2.91326747673935,0
"1101105","1101127",2.65696407252204,"primary",3.98544610878306,3.98544610878306,3.98544610878306,0
"1101105","1111692",609.913918362794,"trunk",609.913918362794,609.913918362794,609.913918362794,0
"1101105","1435041",4.81315446185441,"added",19.2526178474176,19.2526178474176,19.2526178474176,0
"1101115","1101117",4.60230231911512,"primary",6.90345347867268,6.90345347867268,6.90345347867268,0
"1101117","6238",2.26402762319287,"added",9.05611049277147,18.62620279466,18.62620279466,0
"1101125","1102665",109.102359030415,"primary",163.653538545622,163.653538545622,163.653538545622,0
"1101127","1298008",121.328829282082,"trunk",121.328829282082,121.328829282082,121.328829282082,0
"1101191","1133969",53.0894029430471,"primary",79.6341044145706,79.6341044145706,79.6341044145706,0
"1101191","1150443",30.4608720170656,"trunk",30.4608720170656,30.4608720170656,30.4608720170656,0
"1101191","1296849",300.338354270597,"trunk",300.338354270597,300.338354270597,1260.3383542706,1
"1101191","1308660",154.945272639268,"trunk",154.945272639268,154.945272639268,154.945272639268,0
"1101310","1283447",10.694740552314,"added",42.778962209256,42.778962209256,42.778962209256,0
"1101310","1316618",89.7539729075985,"primary",134.630959361398,134.630959361398,134.630959361398,0
"1101353","1129455",33.3263140151187,"primary",49.9894710226781,49.9894710226781,49.9894710226781,0
"1101353","1291697",5.68700763505935,"added",22.7480305402374,22.7480305402374,22.7480305402374,0
"1101390","3229",64.0306790136039,"primary",96.0460185204058,101.84755088503,101.84755088503,0
"3863","7965",91.5195804174784,"added",366.078321669914,380.124964219372,380.124964219372,0
"1101447","1142225",15.8554384922942,"primary",23.7831577384413,23.7831577384413,23.7831577384413,0
"1101447","1184497",53.9836100333544,"primary",80.9754150500316,80.9754150500316,80.9754150500316,0
"1101458","1125369",31.9443921386333,"primary",47.91658820795,47.91658820795,47.91658820795,0
"6726","1103721",53.3679914302154,"primary",80.0519871453232,90.457114086724,90.457114086724,0
"6726","3405",65.8787299730853,"primary",98.8180949596279,118.549826618479,118.549826618479,0
"1101974","1102533",12.0589981448579,"primary",18.0884972172868,18.0884972172868,18.0884972172868,0
"1101974","1276063",2.38750992844636,"added",9.55003971378546,9.55003971378546,9.55003971378546,0
"8062","7206",0.730299131710973,"primary",1.09544869756646,16.8442174461369,16.8442174461369,0
"8510","1105291",52.5476648870602,"primary",78.8214973305903,84.613062077895,84.613062077895,0
"1102191","1131413",134.858688324399,"primary",202.288032486599,202.288032486599,202.288032486599,0
"1102191","1136676",290.522022133494,"primary",435.783033200241,435.783033200241,435.783033200241,0
"1102329","1187044",14.5899226882689,"trunk",14.5899226882689,14.5899226882689,14.5899226882689,0
"1102329","1226178",44.5237853727709,"primary",66.7856780591564,66.7856780591564,66.7856780591564,0
"1102329","1228729",13.7529147571664,"trunk",13.7529147571664,13.7529147571664,13.7529147571664,0
"1102329","1418199",2.6938625783939,"added",10.7754503135756,10.7754503135756,10.7754503135756,0
"1102329","1435369",1.7199216978942,"added",6.8796867915768,6.8796867915768,6.8796867915768,0
"1102533","1124095",58.6332069812341,"primary",87.9498104718512,87.9498104718512,87.9498104718512,0
"1102541","1135222",65.7385599102768,"primary",98.6078398654152,98.6078398654152,98.6078398654152,0
"1102647","1102649",23.2835107856445,"primary",34.9252661784668,34.9252661784668,34.9252661784668,0
"1102649","1105495",11.2415246424368,"primary",16.8622869636552,16.8622869636552,976.862286963655,1
"1102649","1286385",2.03517394794691,"added",8.14069579178764,8.14069579178764,8.14069579178764,0
"1102654","1141105",230.398711061445,"primary",345.598066592167,345.598066592167,345.598066592167,0
"1102655","8330",27.3017573624822,"primary",40.9526360437234,49.8341399203825,49.8341399203825,0
"1102655","327",3.64833715072962,"primary",5.47250572609443,13.6950357503631,13.6950357503631,0
"1102665","1108519",28.3019762202738,"primary",42.4529643304107,42.4529643304107,42.4529643304107,0
"1102698","8226",16.6807263557193,"trunk",16.6807263557193,23.2647136650091,23.2647136650091,0
"1102698","1378900",0.0200162644240389,"trunk",0.020016264424039,0.020016264424039,0.020016264424039,0
"1102715","1222247",15.9846103839082,"primary",23.9769155758623,23.9769155758623,23.9769155758623,0
"1102715","7868",43.2759674264126,"trunk",43.2759674264126,52.9424616777486,52.9424616777486,0
"1102715","6087",21.716291334614,"trunk",21.716291334614,27.8262104102738,27.8262104102738,0
"1102837","7186",28.8255948172847,"primary",43.2383922259271,50.8888824063011,50.8888824063011,0
"1102891","1102895",115.521976329273,"primary",173.282964493909,173.282964493909,173.282964493909,0
"1102891","1122146",50.8314458205697,"primary",76.2471687308546,76.2471687308546,76.2471687308546,0
"1102957","1307706",84.4007101481971,"trunk",84.4007101481971,84.4007101481971,84.4007101481971,0
"1102957","1348216",63.1419165233241,"trunk",63.1419165233241,63.1419165233241,63.1419165233241,0
"1102988","1124125",47.3514947443255,"primary",71.0272421164882,71.0272421164882,71.0272421164882,0
"1102988","1314439",1.73384864403325,"trunk",1.73384864403325,1.73384864403325,1.73384864403325,0
"1103037","1103308",144.0305212927,"primary",216.04578193905,216.04578193905,216.04578193905,0
"1103037","1321030",34.6646802964482,"added",138.658721185793,138.658721185793,138.658721185793,0
"1103097","1743",31.7171504702171,"trunk",31.7171504702171,38.2873694755302,38.2873694755302,0
"1103097","1331011",19.9932115804982,"trunk",19.9932115804982,19.9932115804982,19.9932115804982,0
"2203","1157641",48.2723194386806,"primary",72.4084791580208,78.6473358908953,78.6473358908953,0
"3567","1146568",87.9445864858554,"primary",131.916879728783,141.595033822755,141.595033822755,0
"3567","8165",37.8792518075912,"trunk",37.8792518075912,54.7849765707284,54.7849765707284,0
"3567","1331011",37.4940604561447,"trunk",37.4940604561447,47.1722145501167,47.1722145501167,0
"1103137","1107945",134.061805675416,"primary",201.092708513124,201.092708513124,201.092708513124,0
"1103137","7749",141.739766100916,"primary",212.609649151374,219.228309640224,219.228309640224,0
"2637","8268",26.0348971548269,"primary",39.0523457322404,52.0795501946462,52.0795501946462,0
"1103308","7461",5.68725548604541,"trunk",5.68725548604541,15.4100808641612,15.4100808641612,0
